Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2014:Q2,GenX,17548544,6558255,5291729,1266526,10990289,1422163,128504,242198,188729,53469,126841,116017,10824,3071991,360013,332842,1681446,1505117,1894988,224187,5051647,5043239,3736569,1217174,32264,57231,8408,12496898,34834632
2014:Q2,Millennial,2828980,1457674,993846,463828,1371307,353264,15724,68345,52082,16263,11128,9895,1234,319863,59923,24948,169277,128430,150809,69595,1550964,1549774,809437,711074,14800,14463,1190,1278016,21338055
2014:Q3,Silent,22902907,5890194,4966920,923273,17012714,2535054,541766,1268906,942167,326739,431491,374295,57195,5978401,408643,63204,519237,2921184,2032739,312089,1139337,1131480,759147,202425,11827,158082,7857,21763570,22572663
2014:Q3,BabyBoom,50288894,12111449,9964699,2146750,38177445,3714088,890302,1460819,1103376,357442,607441,563747,43694,10074873,666879,1562060,3768232,10186905,4808843,437003,5425302,5411610,3959813,1033403,106273,312121,13692,44863593,44640811
2014:Q3,GenX,17567386,6656220,5382612,1273608,10911166,1427645,134657,242685,189775,52910,126454,115516,10937,2955787,355953,339489,1646839,1556400,1901251,224006,5106763,5098838,3752675,1252900,32191,61072,7926,12460622,34816676
2014:Q3,Millennial,3001409,1572831,1082934,489896,1428578,372521,17328,77951,59687,18264,15140,14035,1105,300610,62916,27029,172535,138861,171589,72098,1646060,1644768,867720,754217,15971,6860,1292,1355349,21906533
2014:Q4,Silent,23000328,5915642,5009075,906567,17084687,2512493,545447,1211874,911120,300754,411488,354556,56932,6119884,404470,58495,519654,2910791,2078226,311864,1141629,1134041,753737,204471,12089,163743,7588,21858700,22334416
2014:Q4,BabyBoom,51198973,12198007,10045432,2152575,39000966,3813664,902999,1459848,1116858,342990,595602,553685,41917,10483305,691650,1577104,3822882,10253296,4961892,438724,5344487,5330690,3895612,1037204,107235,290639,13796,45854486,44625016
2014:Q4,GenX,17815613,6697929,5421347,1276583,11117684,1430545,140135,238864,189277,49587,127976,116939,11037,3053236,355401,356695,1681667,1608705,1899987,224474,5151056,5143534,3766355,1280574,34574,62032,7522,12664557,34793182
2014:Q4,Millennial,3217228,1686676,1170640,516036,1530552,391358,18979,90211,67411,22800,14432,13439,993,323285,65054,29974,186359,148340,187612,74949,1738604,1737214,925804,787291,18443,5675,1391,1478624,22482602
2015:Q1,Silent,23048854,5940726,5048008,892717,17108129,2524121,531813,1176153,929497,246655,396130,340404,55725,6180994,399964,55302,519715,2898356,2114501,311080,1137095,1129452,745551,200576,12544,170781,7642,21911760,22090263
2015:Q1,BabyBoom,52110599,12320958,10161409,2159549,39789641,4007104,885236,1507467,1207716,299751,606298,566591,39708,10766080,715555,1579103,3875236,10306296,5101629,439637,5263462,5248924,3841613,1013500,108595,285217,14538,46847137,44594354
2015:Q1,GenX,18106155,6788440,5509330,1279110,11317715,1498640,136791,238581,196558,42023,128465,117388,11077,3095930,354472,369714,1714493,1660462,1895646,224522,5147270,5139474,3756571,1282690,37901,62312,7796,12958885,34765472
2015:Q1,Millennial,3446518,1794953,1253990,540963,1651564,436559,20166,104682,74904,29778,16131,15316,816,335420,67359,32747,200329,159040,201424,77708,1796669,1795239,957203,810336,21647,6053,1430,1649849,23066909
2015:Q2,Silent,22949160,5987274,5100097,887177,16961887,2496628,521947,1092925,906698,186227,376255,321725,54530,6145720,392466,52182,513130,2883617,2176268,310748,1144339,1136694,742523,203000,13149,178022,7645,21804822,21838783
2015:Q2,BabyBoom,52691594,12493370,10313470,2179900,40198224,4091011,874020,1474500,1230053,244447,600433,562792,37641,10894226,732094,1580224,3878694,10345670,5285971,441382,5246470,5231291,3818106,1019146,109867,284172,15179,47445124,44550520
2015:Q2,GenX,18290514,6954129,5660682,1293447,11336385,1493188,135421,230336,197252,33083,129770,118679,11090,3071804,349554,382646,1696932,1711698,1909924,225111,5203190,5195223,3780479,1310163,42143,62438,7966,13087324,34734870
2015:Q2,Millennial,3649827,1916315,1341753,574563,1733512,453706,21518,117514,82936,34578,16060,15408,652,333797,70846,35640,206641,171074,225929,80786,1874955,1873474,995503,845423,25656,6891,1482,1774872,23660105
2015:Q3,Silent,22495472,6020004,5131628,888376,16475467,2465055,538181,1178126,998709,179417,355844,303030,52814,5631520,382725,53890,489288,2864219,2204064,312554,1147015,1139591,739344,203730,13417,183100,7425,21348456,21578553
2015:Q3,BabyBoom,52552094,12694108,10498755,2195354,39857986,4163756,909881,1707950,1464043,243907,595600,560188,35412,10230762,743038,1538685,3751806,10353249,5416491,446768,5196055,5180678,3788360,1020965,109093,262260,15376,47356039,44495209
2015:Q3,GenX,17975100,7100268,5807765,1292503,10874832,1481200,147898,249089,216796,32293,131063,120021,11042,2699601,341639,381651,1547751,1761500,1905550,227890,5269555,5261882,3808003,1344869,45532,63478,7673,12705545,34702698
2015:Q3,Millennial,3710793,2003624,1416161,587463,1707169,468538,23881,127489,90770,36719,16091,15628,463,257081,75301,37594,191300,185867,239081,84946,1972846,1971268,1042630,893501,29601,5536,1578,1737947,24262841
2015:Q4,Silent,22494207,6039920,5155791,884130,16454287,2462376,542803,1056008,989096,66912,336047,284610,51437,5778699,376660,47416,492900,2849647,2196795,314935,1145108,1137866,735936,198708,14895,188327,7242,21349100,21308154
2015:Q4,BabyBoom,53468932,12831310,10623585,2207726,40637622,4317605,925633,1622513,1514999,107514,593845,560343,33503,10658534,763184,1568564,3832418,10412688,5489210,453428,5090998,5075350,3731346,989184,111059,243760,15648,48377935,44430117
2015:Q4,GenX,18339402,7197412,5904207,1293205,11141990,1525355,154620,233559,220197,13362,132319,121323,10996,2813407,338953,404537,1612359,1814337,1881075,231469,5292076,5284615,3845755,1320231,54219,64410,7461,13047327,34670277
2015:Q4,Millennial,3920748,2102833,1497267,605565,1817916,507495,25966,127108,99988,27120,16489,16178,311,283377,78419,41511,211060,197398,239477,89616,2057940,2056270,1122769,892100,36931,4469,1671,1862808,24875764
2016:Q1,Silent,22441545,6045714,5171756,873958,16395830,2462809,530959,1063109,1005334,57775,325256,274410,50845,5802197,370732,43715,491265,2831952,2158296,315541,1140491,1133190,728959,195128,15105,193998,7301,21301054,21026163
2016:Q1,BabyBoom,54219400,12931115,10709767,2221348,41288285,4481918,911815,1718232,1620616,97616,630960,598822,32139,10887770,783896,1574095,3875291,10458260,5508458,457590,5026276,5009861,3698956,970446,108006,232454,16415,49193124,44356940
2016:Q1,GenX,18571970,7296632,5993404,1303228,11275338,1577373,152576,239743,227936,11807,131294,120285,11009,2840476,336692,419537,1638941,1866836,1838236,233635,5307843,5300069,3850988,1325557,58444,65080,7774,13264127,34638931
2016:Q1,Millennial,4138890,2228226,1589517,638709,1910664,551258,27511,135683,109318,26365,21863,21644,219,291016,81537,44966,224963,210459,227634,93775,2122461,2120746,1153179,921103,42324,4139,1715,2016429,25499526
2016:Q2,Silent,22514933,6101472,5243432,858040,16413461,2421111,506532,1057924,1021932,35991,309007,258466,50541,5895682,367097,38216,490304,2809234,2201285,317069,1144007,1136726,724926,196438,14682,200680,7282,21370926,20731158
2016:Q2,BabyBoom,55177792,13122151,10888873,2233278,42055641,4531712,874911,1798541,1732746,65795,645853,614830,31023,11245340,810824,1596224,3925982,10488434,5674081,463741,5020877,5003844,3691513,974156,102663,235513,17033,50156916,44277373
2016:Q2,GenX,18948008,7459335,6141298,1318036,11488673,1552601,143728,243684,236004,7680,131625,120573,11052,2924555,337984,440138,1673657,1952229,1851451,237023,5360303,5352370,3877885,1348820,60468,65196,7933,13587704,34609981
2016:Q2,Millennial,4416487,2408203,1725833,682370,2008284,562419,28564,139209,119137,20072,24661,24511,150,311632,83735,49025,240731,219556,250098,98655,2195043,2193266,1183534,957379,46927,5426,1778,2221443,26134775
2016:Q3,Silent,22505748,6113481,5251871,861611,16392267,2413813,491816,983250,974393,8857,286999,237261,49738,5996552,361475,32410,493452,2785549,2229719,317232,1145354,1138449,720685,196300,14269,207195,6905,21360394,20421720
2016:Q3,BabyBoom,56168026,13361394,11112567,2248828,42806631,4680994,856150,1718237,1700218,18019,639239,609504,29734,11629268,833176,1621984,4012666,10527337,5819430,468152,4991997,4975082,3662918,975791,96598,239775,16915,51176029,44193112
2016:Q3,GenX,19458824,7653979,6341028,1312950,11804845,1595930,140310,235556,233542,2013,133424,122377,11047,3020427,336833,462051,1744209,2038379,1858284,239442,5432539,5425218,3915872,1381034,62982,65331,7321,14026285,34584751
2016:Q3,Millennial,4619665,2484972,1797170,687802,2134693,604613,30065,136250,129862,6388,24680,24626,55,335451,86772,53362,263538,228381,268370,103212,2313498,2311579,1243873,1008463,52343,6899,1919,2306167,26782161
2016:Q4,Silent,22077916,6056707,5202837,853871,16021208,2401652,474392,925107,925107,0,277799,229030,48769,5881572,350006,35825,493680,2723945,2142620,314612,1120959,1114555,705282,200053,13432,195788,6404,20956957,20097016
2016:Q4,BabyBoom,56305106,13516484,11269643,2246840,42788622,4726827,846725,1624198,1624198,0,616624,586650,29974,11770753,824519,1583304,3994364,10559382,5764335,477591,4960616,4944399,3628546,989423,101602,224828,16217,51344490,44105623
2016:Q4,GenX,20260749,7851345,6513929,1337416,12409404,1674988,142125,237682,237682,0,143947,132304,11643,3211290,350108,472531,1799646,2132738,1998164,246185,5478498,5471527,3945881,1395144,58592,71909,6971,14782251,34564317
2016:Q4,Millennial,4815979,2614401,1915800,698601,2201579,630974,31120,128873,128873,0,21840,21721,119,333305,92861,55236,274750,246715,277412,108493,2420292,2418186,1312221,1051815,49671,4479,2106,2395688,27441847
2017:Q1,Silent,21959483,5985226,5142235,842992,15974256,2402977,451881,903768,903768,0,275208,227924,47283,6029875,342536,33038,506061,2664881,2055751,308281,1092255,1085819,688652,197524,12358,187286,6436,20867228,19758579
2017:Q1,BabyBoom,57262042,13659689,11411354,2248335,43602353,4817528,827444,1612834,1612834,0,626896,596913,29983,12394230,826677,1603647,4078397,10624162,5709535,481004,4917039,4900391,3575143,974771,105597,244880,16648,52345004,44015454
2017:Q1,GenX,21487065,8094463,6723562,1370901,13392601,1784030,141075,246706,246706,0,151917,139680,12237,3617323,369449,502057,1960601,2229481,2140518,249445,5491934,5484121,3974249,1379657,53179,77035,7813,15995131,34548774
2017:Q1,Millennial,5125762,2762552,2039579,722974,2363210,672505,31934,128119,128119,0,23576,23415,160,382211,97299,58826,306393,263108,287125,112116,2531613,2529438,1398485,1078468,46213,6272,2175,2594149,28112041
2017:Q2,Silent,21782370,5917657,5086652,831005,15864713,2352910,436147,913214,913214,0,268377,221681,46696,6025167,332925,32113,512587,2603922,2084348,303003,1070463,1064184,673040,199632,12807,178706,6279,20711907,19408532
2017:Q2,BabyBoom,58080698,13852031,11608470,2243561,44228668,4765347,821153,1675282,1675282,0,614588,584058,30529,12762189,823365,1606126,4120158,10680313,5873659,486489,4906891,4890208,3531333,982044,112973,263859,16683,53173807,43922924
2017:Q2,GenX,22611606,8384906,6989371,1395535,14226700,1797203,143908,262794,262794,0,161469,148452,13017,3917690,385833,525799,2082333,2326275,2369415,253981,5541266,5533025,4010944,1385068,54792,82221,8241,17070340,34537970
2017:Q2,Millennial,5393507,2888576,2152608,735969,2504931,668208,33125,127422,127422,0,22078,21793,285,405178,102815,62019,331496,280831,355277,116482,2660800,2658509,1487243,1115962,47280,8023,2291,2732707,28790468
2017:Q3,Silent,21511286,5844993,5026113,818880,15666293,2321759,440766,869346,869346,0,259803,215460,44343,6035240,324822,31052,520672,2542233,2018083,302516,1045599,1039548,658200,200157,11901,169289,6051,20465688,19048997
2017:Q3,BabyBoom,58768049,14044268,11807476,2236792,44723781,4771543,856230,1611480,1611480,0,601703,571569,30133,13172041,824285,1610001,4179861,10735867,5860040,500731,4891790,4875228,3499933,986178,116800,272316,16562,53876259,43828353
2017:Q3,GenX,23734756,8645123,7228136,1416987,15089633,1849725,159296,266619,266619,0,170589,156970,13619,4241987,404651,549966,2225965,2423574,2533533,263729,5595551,5587041,4052735,1396179,50239,87888,8510,18139205,34531755
2017:Q3,Millennial,5662598,3026590,2283097,743493,2636008,682760,35561,126443,126443,0,20428,20148,280,433635,107736,65347,361778,299210,379328,123782,2793720,2791293,1571933,1166665,44206,8490,2427,2868878,29474847
2017:Q4,Silent,21406644,5749644,4934111,815534,15657000,2303192,448974,860161,860161,0,245899,203279,42619,6177194,316755,29410,529626,2480433,1968065,297291,1024748,1018948,642561,202763,11643,161981,5800,20381896,18682098
2017:Q4,BabyBoom,59837844,14204335,11959099,2245236,45633509,4819223,900620,1631422,1631422,0,561445,531323,30122,13844149,825414,1620120,4252342,10794206,5877721,506847,4910306,4893923,3467296,999381,122173,305073,16383,54927538,43732060
2017:Q4,GenX,25051193,8906146,7456682,1449464,16145047,1930218,178056,278868,278868,0,181241,166860,14381,4687199,423674,576084,2386721,2521574,2712650,268762,5650799,5642076,4088971,1411930,48713,92462,8723,19400394,34529977
2017:Q4,Millennial,5975658,3153181,2395779,757403,2822477,711678,38372,125415,125415,0,14616,14278,338,493956,112733,68953,396541,317912,413650,128650,2928086,2925513,1653516,1216678,43074,12245,2573,3047572,30162903
2018:Q1,Silent,20948120,5683923,4877068,806856,15264197,2305788,429294,862408,862408,0,237974,197378,40596,5957217,307346,31810,522161,2416529,1901401,292268,994423,988412,624150,199128,11611,153523,6011,19953697,18309957
2018:Q1,BabyBoom,60153589,14440408,12187976,2252432,45713181,4935977,887539,1681580,1681580,0,550319,520354,29966,13848973,822732,1587032,4189133,10834263,5862148,513486,4852028,4834763,3400749,982933,128216,322865,17265,55301561,43634363
2018:Q1,GenX,26005061,9229513,7742850,1486663,16775547,2057023,179176,294804,294804,0,189877,174709,15168,4844733,440648,588665,2406030,2618939,2881488,274164,5660837,5650805,4109779,1395013,48308,97704,10032,20344223,34532485
2018:Q1,Millennial,6265957,3342352,2559423,782928,2923605,765650,39546,123972,123972,0,13035,12656,379,476139,118512,71328,402557,338744,440316,133805,3056195,3053591,1754011,1242801,42649,14130,2604,3209761,30852356
2018:Q2,Silent,20575859,5586697,4788360,798336,14989163,2255228,426538,881378,881378,0,231078,192708,38371,5854314,299370,32227,522238,2353866,1847014,285910,969379,963636,608067,199560,12541,143468,5744,19606480,17934698
2018:Q2,BabyBoom,60652998,14581320,12323165,2258155,46071678,4893560,910797,1778906,1778906,0,544914,515204,29710,14079895,823994,1574266,4193064,10884756,5869776,517751,4808043,4790995,3347833,985510,137503,320149,17049,55844955,43535581
2018:Q2,GenX,27019643,9504084,7983056,1521028,17515559,2077859,191901,316659,316659,0,198036,182040,15995,5107037,459916,607677,2498645,2717422,3062180,278227,5709579,5699366,4147744,1395155,52592,103876,10213,21310064,34539128
2018:Q2,Millennial,6488209,3469513,2666133,803380,3018696,763647,41882,121315,121315,0,12275,11867,408,484647,123676,74371,424067,359158,475408,138251,3202552,3199793,1863208,1277950,45419,13216,2759,3285657,31540930
2018:Q3,Silent,20365710,5482391,4695315,787076,14883319,2196161,413717,918208,918208,0,224959,188862,36097,5923670,291872,32542,528214,2292933,1779892,281153,944593,938935,592996,199712,11930,134297,5658,19421117,17558442
2018:Q3,BabyBoom,61536058,14703409,12444488,2258921,46832649,4824014,912406,1933161,1933161,0,543411,513965,29446,14655434,826493,1562078,4252578,10948405,5849641,525028,4783479,4766225,3307171,991436,141750,325867,17255,56752579,43436034
2018:Q3,GenX,28186395,9732438,8180789,1551649,18453957,2080866,197934,345630,345630,0,205927,189030,16897,5527061,479973,626910,2654015,2817216,3234297,284128,5770300,5759470,4190864,1409412,49537,109657,10830,22416095,34549755
2018:Q3,Millennial,6768574,3616970,2796899,820070,3151604,750577,43595,115824,115824,0,12090,11648,442,537145,128682,77485,459736,378801,503845,143824,3361404,3358535,1967989,1334005,43067,13474,2869,3407170,32226345
2018:Q4,Silent,19001007,5361756,4577371,784385,13639251,2178942,440904,952721,952721,0,214669,180852,33818,4858035,277248,41372,489607,2225598,1682614,277540,919755,914550,576555,201299,13327,123370,5205,18081252,17183314
2018:Q4,BabyBoom,59712471,14813603,12543385,2270219,44898868,4887913,1005920,2093427,2093427,0,521715,492510,29204,12977029,807193,1452694,3912436,10943103,5762902,534536,4740438,4723876,3260880,1002207,152972,307816,16562,54972033,43336040
2018:Q4,GenX,27958683,9941049,8355248,1585801,18017634,2173414,234475,375887,375887,0,214533,196637,17896,4954505,487689,616277,2375119,2912782,3381541,291413,5825278,5814748,4220224,1421532,56423,116569,10530,22133405,34564215
2018:Q4,Millennial,6666588,3741404,2910204,831200,2925184,786719,48365,107488,107488,0,8719,8231,489,291712,137743,77510,398768,405184,512671,150305,3506872,3503790,2063959,1382003,47604,10224,3082,3159716,32906326
2019:Q1,Silent,19495164,5280571,4515829,764742,14214593,2168200,456282,979401,979401,0,208455,176655,31800,5504489,272238,35698,512114,2172158,1635315,270242,886541,881313,558533,197469,11279,114032,5229,18608623,16811435
2019:Q1,BabyBoom,62306357,14950377,12677943,2272434,47355981,4975442,1075824,2241896,2241896,0,518328,489140,29187,14714702,816351,1506577,4125938,11066508,5777565,536848,4667741,4650715,3206111,986628,151783,306193,17026,57638617,43235920
2019:Q1,GenX,30012107,10182531,8552753,1629778,19829576,2282131,264318,405529,405529,0,222416,203316,19099,5901016,511669,655920,2702364,3017460,3572261,294492,5817267,5805849,4232676,1404294,46203,122677,11417,24194840,34582357
2019:Q1,Millennial,7331431,4013864,3132886,880978,3317566,832690,52481,97038,97038,0,8194,7599,595,500422,141632,82815,473463,419890,554686,154254,3608223,3605057,2149617,1406080,40043,9317,3166,3723207,33578593
2019:Q2,Silent,19233504,5173093,4423521,749572,14060411,2109793,433249,1015274,1015274,0,204420,174776,29645,5496984,263967,33323,515804,2098169,1625227,264201,865709,860825,544983,198351,11394,106097,4883,18367795,16444929
2019:Q2,BabyBoom,63206527,15066889,12796544,2270346,48139638,4905656,1055590,2432997,2432997,0,526017,496886,29131,15154103,815057,1524431,4172176,11141100,5871126,541386,4693547,4676993,3204478,995120,158560,318835,16554,58512981,43135990
2019:Q2,GenX,31233113,10436687,8774694,1661993,20796426,2286113,263756,440430,440430,0,229997,209574,20423,6277514,529736,684482,2850170,3137222,3798061,298942,5868948,5857599,4272257,1410550,46766,128026,11349,25364165,34604029
2019:Q2,Millennial,7652164,4169588,3264901,904687,3482576,817530,53720,81154,81154,0,9438,8724,714,536597,147464,87033,508613,457016,624971,159041,3711301,3707944,2209246,1448087,40017,10594,3357,3940863,34240869
2019:Q3,Silent,18688763,5044450,4294506,749944,13644313,2068178,473415,1003615,1003615,0,201961,174596,27365,5251367,256043,32483,511782,2025286,1562624,257560,842236,837426,531404,197674,10377,97972,4809,17846527,16085918
2019:Q3,BabyBoom,63459523,15190195,12908565,2281630,48269328,4888776,1190288,2469146,2469146,0,541993,512943,29050,15096820,814159,1524589,4147094,11204694,5847341,544427,4686994,4670235,3184745,999508,160147,325835,16759,58772529,43036572
2019:Q3,GenX,32206013,10714146,9021975,1692171,21491868,2325807,317599,459525,459525,0,237555,215659,21896,6439052,548075,707615,2920676,3255985,3977427,302552,5923444,5911468,4313490,1422836,41539,133603,11977,26282569,34629081
2019:Q3,Millennial,7778499,4219735,3318756,900979,3558764,822164,60186,74067,74067,0,12060,11210,850,502865,153227,90705,525982,495782,658449,163276,3846724,3843252,2292339,1504130,35738,11045,3472,3931775,34890876
2019:Q4,Silent,18999965,4987450,4236882,750569,14012515,2085786,493211,953956,953956,0,191892,166376,25516,5711118,254241,31457,495734,1958983,1577697,258439,814870,810164,519306,189778,11341,89739,4706,18185095,15736407
2019:Q4,BabyBoom,64940832,15344763,13043054,2301709,49596069,5056519,1256996,2375999,2375999,0,550158,520897,29260,16059976,821968,1505005,4296944,11226228,5889619,556658,4677158,4660440,3153144,1008728,156895,341674,16718,60263674,42938029
2019:Q4,GenX,33142201,10815319,9115987,1699332,22326883,2462765,342997,460705,460705,0,226024,204716,21308,6744486,551062,750301,3125824,3434231,3918909,309579,5967966,5956100,4328812,1448870,47697,130720,11866,27174236,34657410
2019:Q4,Millennial,8523106,4411369,3491636,919733,4111737,918173,64652,98450,98450,0,13140,10635,2504,745078,158976,103550,603882,543234,690791,171810,3989684,3986078,2390060,1544814,38264,12939,3606,4533422,35526434
2020:Q1,Silent,17466149,4971565,4223988,747577,12494584,2104352,582976,913839,911601,2238,202914,178976,23938,4227494,249919,41947,419311,1878355,1619395,254081,783845,778816,506095,176095,14070,82556,5029,16682305,15397929
2020:Q1,BabyBoom,61691239,15611751,13295347,2316404,46079488,5231946,1505635,2310780,2304598,6182,660096,630627,29470,12758331,821284,1337783,3827422,11072046,5996197,557967,4638621,4620787,3108846,984529,161588,365824,17834,57052618,42840910
2020:Q1,GenX,31638390,11027412,9323344,1704069,20610978,2606226,434414,463884,462484,1401,215205,194402,20804,5153842,549133,748773,2642056,3599588,3887738,310118,5972240,5959295,4331435,1436806,63620,127434,12945,25666150,34689111
2020:Q1,Millennial,8577592,4629641,3691162,938479,3947951,1020561,75395,119316,119169,146,30610,26581,4030,378737,166355,111768,513889,608943,746262,176114,4104919,4101310,2486722,1550398,47909,16281,3609,4472673,36145753
2020:Q2,Silent,18488516,4958585,4220590,737995,13529930,2177473,619504,817567,783681,33886,194541,172165,22376,5290975,252692,33201,429594,1811033,1649310,254040,750930,746138,493608,165095,13819,73616,4792,17737586,15071897
2020:Q2,BabyBoom,65090684,15898825,13583080,2315746,49191859,5608317,1623710,2025854,1943947,81907,669030,639557,29473,15117598,844288,1416406,4204313,11034804,6079258,568281,4550424,4532997,3047394,967593,154323,363688,17427,60540260,42745809
2020:Q2,GenX,33748429,11228694,9531455,1697239,22519735,2886361,479094,439751,420354,19398,205959,185692,20267,6095536,561162,820468,3093997,3774307,3846997,316102,5966572,5954111,4342375,1422702,63764,125271,12461,27781857,34724327
2020:Q2,Millennial,9754280,4871371,3926748,944624,4882909,1211490,81969,145671,145671,0,31743,26373,5370,819407,169239,128405,652480,664110,794357,184039,4224720,4220935,2617197,1541989,46357,15392,3785,5529561,36747141
2020:Q3,Silent,18928489,4978872,4226928,751944,13949618,2175315,578397,756749,756749,0,182331,161188,21143,5824456,255027,28596,419342,1742980,1729433,256991,729269,724622,485028,156301,13340,69952,4648,18199220,14759726
2020:Q3,BabyBoom,66959812,16256555,13883160,2373395,50703256,5717241,1538886,1915297,1915297,0,653307,623691,29615,16368191,866080,1445917,4364868,10962229,6286093,585149,4558629,4541374,3006370,966418,146442,422144,17254,62401183,42653321
2020:Q3,GenX,35010946,11518964,9781680,1737284,23491982,2987875,449213,423257,423257,0,197090,177229,19862,6547673,572582,877316,3305980,3946460,3858433,326102,6025537,6013318,4388266,1441807,62635,120609,12219,28985410,34763203
2020:Q3,Millennial,10657960,5139851,4136560,1003291,5518109,1292520,81650,158648,158648,0,29035,22369,6666,1100051,172299,143641,733356,723580,888587,194741,4422762,4418829,2771953,1578172,44022,24682,3933,6235197,37328905
2020:Q4,Silent,19992723,5017178,4254007,763171,14975544,2221123,551695,745438,745438,0,180565,160629,19936,6833939,260222,24940,423176,1687562,1791774,255110,709645,705240,474293,149110,13974,67863,4405,19283078,14462828
2020:Q4,BabyBoom,70706749,16690008,14264685,2425323,54016740,6004454,1489153,1934037,1934037,0,688984,659378,29607,18818310,898097,1465627,4667079,11003972,6455712,591315,4537695,4520916,2910973,969982,143740,496222,16779,66169053,42564040
2020:Q4,GenX,37172718,11857205,10084128,1773077,25315513,3210989,432477,433308,433308,0,189215,169782,19433,7541599,590143,931023,3674182,4128524,3854358,329694,6075547,6063882,4419430,1461106,67750,115596,11665,31097171,34805881
2020:Q4,Millennial,11864912,5438077,4381462,1056614,6426835,1453366,82298,170742,170742,0,34495,26681,7814,1554307,173289,158739,855343,772078,971089,201088,4670364,4666249,2978497,1604655,46224,36873,4115,7194548,37889353
2021:Q1,Silent,20532768,5089405,4324270,765135,15443363,2281847,562899,593672,593672,0,176463,156919,19544,7402345,257193,26831,408500,1626395,1854776,252441,685175,680522,463027,138927,14001,64567,4654,19847593,14182619
2021:Q1,BabyBoom,72862146,17226492,14762475,2464017,55635653,6351683,1540853,1499820,1499820,0,706597,676160,30436,20290158,900887,1407488,4761170,10950697,6630975,595326,4470561,4452836,2808386,953610,138837,552003,17725,68391584,42478561
2021:Q1,GenX,38688391,12262619,10457886,1804734,26425772,3476235,452692,361867,361867,0,182108,162651,19456,8102837,590499,961419,3810628,4302794,3852683,332009,6093272,6080695,4439600,1460173,69494,111428,12577,32595119,34852506
2021:Q1,Millennial,13022518,5844145,4726651,1117494,7178373,1644479,86646,172765,172765,0,37367,28083,9284,1872596,179935,171378,918813,830636,1057267,206491,4892365,4888231,3181388,1614499,46118,46226,4134,8130153,38426793
2021:Q2,Silent,21335253,5287772,4495898,791874,16047480,2259030,553432,560350,545113,15237,174435,155428,19008,8001935,259329,24407,403089,1570200,1991647,249625,683076,678615,467687,137535,14056,59337,4461,20652177,13920512
2021:Q2,BabyBoom,75977175,18217813,15648659,2569153,57759362,6379636,1535214,1425881,1390717,35165,733727,702720,31006,21886230,921705,1412345,4947237,10923251,6995643,598491,4570647,4553286,2841507,997388,134389,580002,17360,71406528,42397477
2021:Q2,GenX,40630485,12993485,11103209,1890276,27637000,3526565,452073,354244,344696,9548,175572,156188,19384,8724257,601592,1010316,4049021,4479439,3930092,333829,6344205,6332067,4614042,1538360,71381,108284,12138,34286279,34903221
2021:Q2,Millennial,14371308,6460099,5221975,1238125,7911209,1696128,88778,176246,175652,593,41691,31088,10603,2213213,182961,186239,1009358,886838,1218301,211457,5242793,5238492,3429451,1711888,46190,50963,4301,9128515,38939532
2021:Q3,Silent,21571437,5421876,4611571,810305,16149560,2246530,534606,571814,538267,33547,175621,157057,18564,8058416,258429,24270,378975,1511492,2139450,249958,670470,666076,465430,131533,14918,54195,4393,20900967,13677922
2021:Q3,BabyBoom,77383355,18973978,16326439,2647539,58409376,6439436,1501399,1478469,1404576,73894,776437,744828,31609,22156026,930856,1384385,4907291,10831550,7395063,608464,4644171,4626818,2881752,1005965,133670,605432,17353,72739184,42321383
2021:Q3,GenX,41579233,13541738,11590225,1951513,28037495,3599135,441281,372025,351438,20587,169837,150483,19355,8753695,605801,1049337,4034808,4650137,4021605,339834,6458466,6446398,4696250,1566830,78068,105250,12068,35120767,34958169
2021:Q3,Millennial,15408913,6977723,5653464,1324259,8431190,1762102,89656,183935,183935,0,48487,36581,11906,2359946,188208,200077,1032823,949830,1396821,219304,5397566,5393142,3532297,1755850,49664,55332,4424,10011347,39425878
2021:Q4,Silent,21956225,5462295,4630486,831810,16493930,2272120,547042,490722,490722,0,173713,155577,18135,8415465,257644,25343,373232,1462464,2227280,248906,661354,656992,463840,127431,17466,48255,4363,21294871,13456262
2021:Q4,BabyBoom,79220298,19322363,16590345,2732018,59897935,6642282,1554574,1290040,1290040,0,799937,767789,32148,23185371,939504,1338194,5066947,10821303,7645154,614628,4711558,4694118,2913978,1024075,139290,616775,17440,74508739,42250874
2021:Q4,GenX,42854771,13842334,11825765,2016569,29012438,3770021,462049,330964,330964,0,164122,144802,19320,9127400,609736,1082826,4242734,4828369,4050679,343538,6594946,6582849,4784016,1600927,95234,102672,12096,36259825,35017494
2021:Q4,Millennial,16383033,7267867,5857156,1410711,9115166,1894173,94031,182896,182896,0,52248,39104,13144,2620869,193455,213341,1115377,1004344,1519015,225418,5571007,5566473,3652654,1796092,60470,57257,4535,10812025,39884139
