Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2005:Q1,age55to69,24176857,7522282,6368185,1154097,16654574,1531045,453355,824889,648207,176682,373460,321134,52325,3885835,349484,524982,1333197,4632754,2551914,193661,2227659,2220482,1603888,413346,-6250,209498,7177,21949198,23899061
2005:Q1,age40to54,22587151,9093263,7731973,1361290,13493888,1274005,348547,487567,359670,127897,221638,207899,13739,3174619,393620,560325,1466471,2812240,2524854,230002,4587638,4579159,3702872,793400,-5872,88759,8480,17999513,35651426
2005:Q1,ageunder40,7311655,4368895,3546734,822161,2942760,512165,68869,63968,35505,28464,38267,35827,2440,557122,149428,49724,346691,244772,783624,128127,3393121,3389806,2507384,869754,-2158,14827,3315,3918534,35817420
2005:Q2,age70plus,12360716,4262037,3643024,619013,8098679,1406798,288555,730188,568590,161598,288112,234258,53855,2132926,234713,30161,132857,1566708,1157322,130339,501627,496683,261114,125197,-2853,113225,4945,11859089,17652653
2005:Q2,age55to69,25006394,7816099,6639282,1176817,17190295,1569824,447240,878970,691442,187528,380657,327450,53207,4034084,356280,537723,1397888,4694216,2694476,198937,2344744,2337258,1703744,427808,-3874,209581,7486,22661649,24192370
2005:Q2,age40to54,23052657,9250162,7881282,1368880,13802496,1300127,339126,526728,390080,136648,227008,212762,14246,3237518,394641,576720,1505193,2883728,2581300,230407,4679337,4670654,3786707,800177,-3748,87517,8683,18373320,35711698
2005:Q2,ageunder40,7511346,4524089,3670439,853650,2987257,511141,67106,60484,32673,27811,38418,35592,2826,566695,150608,51404,349641,251747,810818,129195,3496427,3493067,2601194,879207,-1439,14105,3360,4014918,35856213
2005:Q3,age70plus,12580575,4360987,3753609,607378,8219588,1414049,291521,647060,531698,115362,275572,221757,53815,2265802,235303,29127,134310,1549189,1239203,138451,511315,506756,268226,123585,-2615,117561,4559,12069260,17671423
2005:Q3,age55to69,25848687,8115914,6913314,1202600,17732774,1620531,458645,772563,630667,141896,386378,332867,53511,4282299,366712,544366,1483062,4751973,2856997,209247,2468394,2461014,1805736,446808,-3783,212253,7379,23380294,24477923
2005:Q3,age40to54,23659188,9516497,8132815,1383682,14142691,1339573,340477,479260,376985,102275,232327,217406,14921,3360134,398651,588622,1566556,2954779,2647044,235266,4777856,4769428,3872590,814032,-3697,86503,8428,18881332,35779102
2005:Q3,ageunder40,7764086,4676178,3811924,864255,3087908,516909,67620,70856,39740,31116,37692,34523,3168,595289,152196,52495,357323,258384,846012,133133,3604812,3601442,2695328,893960,-1479,13633,3369,4159275,35883997
2005:Q4,age70plus,12734438,4437792,3840072,597720,8296646,1413457,307253,678321,535241,143079,264693,211715,52978,2281154,232720,28374,133963,1531653,1276872,148185,515262,510976,276220,122018,-1309,114048,4286,12219176,17684616
2005:Q4,age55to69,26610765,8394306,7163757,1230548,18216459,1662767,493105,811276,637485,173791,391692,338732,52961,4380426,373573,554563,1558492,4809552,2959945,221067,2571682,2564327,1901037,464760,-2031,200560,7355,24039083,24754630
2005:Q4,age40to54,24205398,9757841,8356908,1400934,14447556,1370410,355139,519878,392785,127093,238209,222375,15834,3390839,399923,603426,1616176,3027574,2684612,241370,4866435,4858165,3948888,826867,-2042,84451,8270,19338963,35851720
2005:Q4,ageunder40,7923733,4807527,3930459,877068,3116206,517174,70985,70578,40462,30116,37303,33862,3441,593845,153292,53914,362153,265130,854004,137828,3697960,3694576,2776722,906910,-851,11795,3384,4225773,35900309
2006:Q1,age70plus,13184239,4473176,3876887,596289,8711063,1444725,306522,696476,559135,137341,263831,213119,50713,2684537,206810,27812,132903,1516159,1283074,148212,538859,534611,291657,118646,1001,123307,4248,12645380,17693838
2006:Q1,age55to69,27623085,8483949,7233188,1250761,19139135,1747410,498563,849006,678839,170167,397379,346527,50852,4980644,353103,567210,1630410,4871841,3018962,224608,2698567,2691052,2001029,476342,1679,212001,7515,24924518,25021403
2006:Q1,age40to54,24737792,9720440,8313159,1407281,15017352,1447135,352562,550113,425199,124914,245373,228218,17154,3712985,380110,620255,1661425,3105022,2702063,240310,4973055,4964737,4047991,830865,1776,84105,8318,19764737,35927637
2006:Q1,ageunder40,8093111,4857316,3950836,906479,3235795,542484,70637,68750,37988,30762,38607,35030,3577,689955,151007,55554,365792,272576,842701,137734,3794335,3790921,2866261,911732,769,12159,3414,4298776,35904687
2006:Q2,age70plus,13088229,4501667,3915221,586445,8586562,1438816,314601,686477,516410,170067,269768,222396,47371,2549264,202725,26319,123069,1497432,1329853,148238,548039,543835,297980,113592,2569,129694,4204,12540190,17700697
2006:Q2,age55to69,27918421,8649051,7370513,1278539,19269369,1785065,520180,814931,607484,207447,403077,355555,47522,4887458,357783,567172,1645967,4924279,3135371,228086,2827109,2819441,2111087,485437,4727,218190,7669,25091312,25277151
2006:Q2,age40to54,24961414,9867766,8442683,1425083,15093648,1474143,359002,558714,404292,154422,253363,234614,18749,3631618,380094,627674,1644790,3178354,2746627,239269,5069474,5061113,4138991,833509,5245,83368,8361,19891939,36004934
2006:Q2,ageunder40,8156347,4944564,4025401,919163,3211783,539311,72232,72794,45293,27502,41058,37454,3604,649897,151789,56004,355854,279006,856239,137599,3898922,3895480,2964032,917073,2355,12020,3442,4257425,35896668
2006:Q3,age70plus,13180718,4501250,3925414,575837,8679468,1437974,329497,664306,519359,144947,251173,207968,43206,2637712,205284,25675,121906,1482201,1375797,147940,554906,550789,299802,112076,3249,135663,4116,12625812,17706800
2006:Q3,age55to69,28584036,8785404,7477709,1307695,19798632,1829818,554896,795443,612209,183234,403760,360542,43217,5082336,370270,578305,1717616,4984248,3250751,231189,2949534,2941750,2209050,502484,6679,223538,7784,25634501,25520786
2006:Q3,age40to54,25417279,9997513,8552453,1445060,15419765,1509426,372205,556280,419895,136385,260115,239619,20496,3715338,386141,643708,1689789,3257922,2790860,237981,5155809,5147443,4200435,856728,7721,82559,8366,20261469,36081695
2006:Q3,ageunder40,8263542,5003051,4073365,929686,3260490,540206,75302,76674,46104,30570,39667,36128,3539,665756,153471,57490,359106,286488,869071,137259,3998147,3994681,3039138,940152,3592,11799,3466,4265394,35875788
2006:Q4,age70plus,13407027,4493097,3926181,566916,8913930,1437839,351164,608425,471625,136800,239211,198979,40233,2897432,210498,25231,125172,1469139,1397047,152770,573752,569683,304633,111003,5238,148809,4069,12833275,17713753
2006:Q4,age55to69,29381377,8871807,7542817,1328990,20509569,1875782,603127,712045,535478,176567,406467,366353,40114,5498808,385921,591985,1819075,5047804,3329801,238754,3063556,3055626,2282673,518125,12319,242508,7930,26317821,25751219
2006:Q4,age40to54,25884953,10012724,8556937,1455788,15872228,1546714,391928,523231,391212,132019,266953,245048,21905,3919976,394577,661801,1766617,3341252,2818693,240486,5213480,5205074,4233772,873086,15536,82680,8406,20671473,36156003
2006:Q4,ageunder40,8382936,5030932,4084367,946566,3352004,541691,79810,83223,51825,31397,39248,35666,3582,723918,155458,59203,368961,294552,866575,139366,4056536,4053045,3078266,954502,7443,12834,3491,4326400,35841585
2007:Q1,age70plus,13585510,4470071,3906393,563678,9115439,1464955,361730,629797,482047,147750,240336,202710,37626,3065579,210249,24100,121171,1453850,1389790,153882,585177,581018,321198,104896,3341,151583,4159,13000333,17723165
2007:Q1,age55to69,29960108,8848773,7502628,1346145,21111335,1959369,630752,741290,550365,190926,411418,374083,37335,5794993,394886,595760,1872162,5102418,3365375,242911,3130358,3122172,2356740,514463,9384,241585,8186,26829750,25967361
2007:Q1,age40to54,26140120,9880034,8419301,1460732,16260086,1624674,399972,556387,412345,144043,274435,251235,23200,4054536,397957,672614,1791345,3420913,2827075,240177,5266753,5258189,4296103,868929,11766,81392,8564,20873367,36225940
2007:Q1,ageunder40,8411178,5010107,4036031,974077,3401071,565315,81787,82786,52136,30650,40864,37211,3653,758381,156588,59999,367527,301753,846480,139590,4096522,4092997,3123213,951884,5868,12033,3524,4314656,35793596
2007:Q2,age70plus,13694589,4457119,3899150,557969,9237470,1444405,375074,594736,474695,120042,266716,231960,34756,3161014,214215,24071,124740,1457278,1414059,161161,609449,605381,329605,103551,2598,169626,4069,13085139,17736642
2007:Q2,age55to69,30456311,8855576,7488365,1367211,21600735,1976945,663903,698528,537025,161503,419806,385608,34197,5994640,408809,614763,1976114,5149421,3445301,252504,3256879,3248590,2439701,529512,9258,270119,8289,27199432,26168122
2007:Q2,age40to54,26394593,9824943,8353603,1471340,16569650,1633375,410390,539433,417402,122031,283216,258713,24502,4135159,405069,694945,1870165,3497598,2855918,244382,5334510,5325948,4350205,881654,11957,82132,8562,21060083,36289589
2007:Q2,ageunder40,8454652,5008699,4013598,995101,3445953,549957,84296,86341,53776,32565,46440,42755,3685,773919,158228,62182,377388,319313,845159,142729,4161574,4158031,3175682,962248,6186,13915,3543,4293078,35731358
2007:Q3,age70plus,13845547,4411247,3863324,547922,9434300,1436762,423856,736827,527784,209043,272100,239540,32559,3163945,213900,23263,121899,1459438,1417328,164982,600353,596214,330686,104036,2590,158902,4139,13245194,17755792
2007:Q3,age55to69,31003751,8832538,7444555,1387983,22171214,2011475,767263,881767,620053,261714,425156,393424,31732,6070818,417266,622319,2036222,5188592,3491498,258838,3339113,3330591,2525661,549446,13280,242205,8521,27664639,26352413
2007:Q3,age40to54,26738523,9793359,8310175,1483184,16945164,1660955,455582,682474,480488,201986,290617,264968,25649,4149677,408125,708852,1902520,3570748,2869697,245916,5407668,5398970,4389047,912273,18705,78945,8697,21330855,36345033
2007:Q3,ageunder40,8399481,4964486,3955633,1008853,3434995,544764,94450,70821,49658,21163,48635,44855,3779,765709,159182,63315,377305,336022,830704,144089,4241273,4237701,3227278,989797,9939,10686,3571,4158208,35654407
2007:Q4,age70plus,13831677,4404000,3833823,570177,9427677,1475966,460681,744787,527013,217774,338813,306621,32193,2975142,214644,23578,127984,1480971,1412687,172423,620070,615922,347465,108621,3483,156353,4148,13211607,17781908
2007:Q4,age55to69,31029378,8845895,7445794,1400101,22183483,2087166,856485,910013,633574,276438,468577,438084,30493,5786312,421627,629467,2008117,5299184,3450333,266203,3402375,3393822,2567209,562394,16088,248131,8553,27627004,26519950
2007:Q4,age40to54,26352660,9635072,8143699,1491374,16717588,1718017,491168,686703,476168,210535,278612,254070,24542,3975732,411571,699402,1862716,3546442,2797666,249559,5504746,5496033,4451733,937198,20347,86755,8713,20847914,36390681
2007:Q4,ageunder40,8195292,4832637,3819499,1013138,3362655,560158,98992,71300,53518,17781,59608,56004,3604,702484,158441,63271,368382,340052,795284,144683,4238179,4234663,3210727,1001264,10664,12009,3516,3957114,35562983
2008:Q1,age70plus,13546398,4313464,3723994,589469,9232934,1518533,508445,756765,531316,225449,406894,374771,32123,2687308,210721,22370,122777,1500494,1320703,177924,650300,645657,367616,107997,4613,165431,4643,12896098,17815031
2008:Q1,age55to69,30543556,8708998,7291043,1417955,21834558,2166394,967731,945126,655062,290064,513085,483512,29573,5361867,419885,614393,1901322,5400438,3272694,271624,3456774,3447786,2596408,554765,19701,276912,8989,27086781,26673673
2008:Q1,age40to54,25697994,9431123,7923813,1507310,16266871,1778857,537210,694567,476495,218072,268580,245183,23397,3728363,410588,673632,1742458,3517052,2663943,251621,5576253,5567108,4506336,942072,22727,95973,9145,20121741,36426252
2008:Q1,ageunder40,7824865,4626728,3618084,1008644,3198137,577590,105757,71156,56709,14447,70647,67183,3463,615581,157004,61262,342807,343115,708975,144245,4207504,4204016,3179763,997174,11729,15350,3489,3617361,35460123
2008:Q2,age70plus,13356005,4224634,3624394,600239,9131371,1492267,489026,785437,571815,213622,386382,349806,36576,2575651,212737,22175,132477,1524909,1328335,181975,676692,671890,412781,113524,3988,141598,4801,12679314,17854887
2008:Q2,age55to69,30370992,8577848,7144101,1433748,21793144,2145758,942900,1025598,743027,282571,544701,511174,33526,5164026,425263,613659,1897999,5512362,3245312,275567,3398030,3388893,2574717,557727,15944,240505,9136,26972963,26817324
2008:Q2,age40to54,25278778,9302817,7779648,1523169,15975962,1735327,516443,720510,511357,209153,252664,231094,21570,3601697,414825,658058,1730401,3493672,2599887,252476,5638399,5629119,4556257,955906,15582,101374,9280,19640379,36451790
2008:Q2,ageunder40,7518777,4441669,3450083,991586,3077108,538075,98158,71121,55307,15814,67556,63761,3795,572402,156336,60550,339791,347406,682670,143043,4113245,4109805,3095528,993296,8035,12947,3439,3405532,35349570
2008:Q3,age70plus,12950401,4176541,3559206,617335,8773860,1526674,486765,852142,612032,240109,375040,333234,41806,2148644,211179,21476,123698,1546454,1292464,189324,702681,697925,409778,114007,7516,166625,4756,12247721,17901203
2008:Q3,age55to69,29740161,8471386,7028121,1443265,21268775,2210936,951777,1153689,837013,316676,577089,538793,38296,4532964,426003,605620,1765371,5613827,3149089,282409,3498621,3489513,2602431,557706,28712,300664,9107,26241541,26954649
2008:Q3,age40to54,24519268,9105599,7575278,1530320,15413669,1781173,512369,777656,545493,232163,237394,217986,19408,3241931,415641,637046,1586559,3463878,2504425,255600,5670031,5660796,4548779,971435,28438,112145,9235,18849237,36467338
2008:Q3,ageunder40,7136775,4264249,3277435,986813,2872526,547623,94305,60247,52747,7500,65796,61601,4195,454503,155162,59216,309736,350538,632075,143325,4088060,4084683,3050854,1000666,14197,18966,3378,3048714,35235064
2008:Q4,age70plus,12191157,4124021,3497484,626537,8067136,1584099,540865,931901,684661,247240,190669,146425,44244,1512307,207419,18562,102767,1562731,1219224,196592,638999,633631,415300,114693,8361,95277,5369,11552158,17953705
2008:Q4,age55to69,28762944,8377612,6938437,1439175,20385332,2308741,1075120,1342312,1012446,329865,562242,522232,40010,3584249,423861,565842,1542829,5698705,2992338,289094,3374835,3365204,2608741,555631,30615,170216,9632,25388109,27089390
2008:Q4,age40to54,23485343,8879442,7355384,1524057,14605901,1859943,563476,849975,611150,238825,208228,190475,17753,2698484,414303,593952,1354696,3423935,2380407,258502,5662333,5652584,4533164,976923,27494,115004,9749,17823010,36472940
2008:Q4,ageunder40,6657341,4079408,3102931,976477,2577933,575167,102152,44524,40631,3893,37401,33101,4300,290595,153696,55177,262043,351830,561843,143505,4004826,4001473,2982862,996542,13567,8502,3352,2652515,35120346
2009:Q1,age70plus,11874562,4067583,3434283,633300,7806979,1571227,532531,1012809,706163,306646,140707,92850,47857,1297947,209010,18910,103762,1573425,1148276,198375,617998,612785,416238,108345,7377,80825,5213,11256564,18012121
2009:Q1,age55to69,28287874,8272324,6835147,1437177,20015550,2304477,1070654,1477759,1080189,397570,573839,530861,42978,3213299,428351,573186,1479392,5766793,2837099,290702,3364225,3354717,2642217,533667,26047,152786,9507,24923649,27225293
2009:Q1,age40to54,22803848,8675873,7155398,1520475,14127975,1832517,552781,912590,625849,286741,189238,173462,15776,2468201,417634,583107,1284686,3373494,2256446,257283,5651858,5642256,4539900,958735,20040,123580,9602,17151991,36468642
2009:Q1,ageunder40,6286985,3902173,2941069,961104,2384811,545736,97088,39678,39678,0,29742,25224,4518,228988,152953,55225,247734,351263,495283,141121,3946690,3943405,2948233,977394,9874,7904,3285,2340295,35009157
2009:Q2,age70plus,12126415,4006999,3367176,639823,8119416,1570980,503139,908375,603662,304713,142819,91384,51435,1777134,214508,22312,134177,1595030,1049190,201751,641903,637267,440971,108592,9265,78439,4636,11484512,18076175
2009:Q2,age55to69,28706776,8169677,6727238,1442439,20537099,2318137,1022313,1261340,859811,401529,599301,553408,45893,3850005,437747,623709,1630950,5865656,2634182,293759,3363080,3354054,2637214,525594,31775,159471,9026,25343695,27366101
2009:Q2,age40to54,22840360,8551909,7027494,1524415,14288451,1822813,521272,806326,520732,285594,176039,162284,13755,2806931,424277,599735,1427164,3338720,2108087,257087,5671559,5662465,4554446,952881,23176,131961,9095,17168800,36454488
2009:Q2,ageunder40,6198149,3763230,2821393,941838,2434918,526538,87940,66538,66538,0,30132,25406,4726,326000,152735,58891,276714,353927,416031,139473,3864584,3861387,2878942,961805,11214,9425,3198,2333565,34905236
2009:Q3,age70plus,12650416,3957390,3315554,641836,8693026,1568809,464195,938492,663992,274500,148471,93580,54891,2284369,220749,26085,167438,1617871,1049838,206710,648290,643769,446016,109086,11605,77063,4521,12002126,18145596
2009:Q3,age55to69,29683731,8105851,6660092,1445760,21577880,2329023,953559,1383155,1007307,375848,625368,576700,48668,4503427,448158,678383,1796013,5968777,2593715,298302,3387664,3378728,2649449,522227,38816,168235,8937,26296067,27515558
2009:Q3,age40to54,23127337,8470578,6944078,1526500,14656759,1809223,480357,833358,571216,262143,163868,152139,11729,3138661,431360,616542,1581417,3304258,2039824,257891,5677713,5668735,4538698,962630,27171,140235,8978,17449624,36430521
2009:Q3,ageunder40,6148537,3633308,2716137,917171,2515229,505965,77208,60359,60359,0,31047,26130,4917,428358,152636,62802,308212,356887,393202,138553,3811175,3808038,2819264,964768,12901,11105,3136,2337362,34812326
2009:Q4,age70plus,12804421,3984769,3322658,662111,8819652,1618097,443329,880750,651269,229481,143571,85144,58427,2410892,225310,28914,186360,1636304,1031839,214286,674917,671229,468807,110393,13306,78723,3688,12129504,18220110
2009:Q4,age55to69,29969467,8111107,6658067,1453041,21858359,2415534,921591,1323039,990910,332129,646679,595147,51533,4625616,456612,719448,1859784,6060971,2523756,305328,3395842,3387605,2644634,516447,43548,182975,8237,26573625,27677408
2009:Q4,age40to54,22954100,8348274,6820772,1527503,14605826,1869887,457061,778583,552485,226098,150969,141321,9648,3178241,436732,622461,1633036,3261343,1957105,260408,5695471,5687216,4542988,967312,28668,148248,8254,17258630,36396785
2009:Q4,ageunder40,6066828,3531659,2614180,917479,2535169,525229,70337,70091,67290,2801,30304,25193,5111,443158,152370,65496,319012,358496,361854,138821,3740892,3737854,2750323,960865,13411,13256,3038,2325936,34734166
2010:Q1,age70plus,13160423,3992678,3323318,669361,9167745,1613463,394111,950127,683328,266799,139794,78511,61283,2626232,226592,31336,206447,1681881,1085798,211963,704243,699622,491340,107528,21695,79059,4621,12456180,18299443
2010:Q1,age55to69,30664741,8153197,6698257,1454939,22511545,2424148,830061,1460824,1081289,379535,667142,613468,53673,4870624,461171,754824,1931264,6233158,2574961,303369,3385524,3376477,2616969,494525,69712,195271,9047,27279217,27855395
2010:Q1,age40to54,22997357,8289863,6765213,1524650,14707494,1850312,406196,831428,575140,256288,138951,131191,7760,3278965,439023,622923,1690013,3258993,1934898,255791,5682098,5673083,4514059,950864,51892,156268,9015,17315259,36353326
2010:Q1,ageunder40,5984643,3427949,2526096,901853,2556694,502748,58422,65654,65654,0,29759,24521,5238,477739,151770,67659,331145,368234,368849,134714,3634845,3631810,2653093,940140,23404,15173,3035,2349798,34674498
2010:Q2,age70plus,13056283,4013347,3338456,674891,9042935,1609609,368758,980192,738740,241452,139460,76194,63266,2366548,221508,31806,201691,1708982,1201743,212639,737166,732193,522489,109564,23809,76331,4972,12319117,18383323
2010:Q2,age55to69,30655964,8184485,6731431,1453054,22471479,2434985,787614,1597922,1240316,357607,688161,633269,54892,4468705,457999,764254,1838364,6398672,2730481,304320,3373695,3364330,2598885,488277,75261,201908,9365,27282269,28053264
2010:Q2,age40to54,22542708,8221457,6704526,1516930,14321252,1831045,378634,855037,618913,236124,128184,122031,6153,3039104,435611,606181,1584421,3247497,1962336,253203,5692636,5683360,4515897,950219,52827,164417,9276,16850072,36300187
2010:Q2,ageunder40,5809278,3344531,2458496,886036,2464747,481239,51394,57268,57268,0,29788,24507,5281,406456,150493,67690,310479,370446,407471,132024,3549141,3546139,2575585,930393,23544,16617,3002,2260138,34637062
2010:Q3,age70plus,13634846,4053783,3373369,680414,9581064,1628681,366216,934144,757908,176237,142385,76953,65432,2778875,229285,35987,232133,1746521,1272370,214466,751992,748065,540440,112664,23444,71518,3927,12882855,18471475
2010:Q3,age55to69,31752663,8187732,6730393,1457338,23564932,2481170,793029,1594724,1309705,285019,710818,654475,56343,4990272,471368,823429,1980513,6599350,2813728,306532,3367455,3358954,2592536,488413,73106,204898,8501,28385209,28274757
2010:Q3,age40to54,22759860,8118594,6604344,1514251,14641266,1843847,373176,810062,628250,181812,118160,113664,4496,3276626,443216,616857,1705003,3250131,1952863,251325,5686666,5678282,4495364,964789,45423,172705,8384,17073194,36237413
2010:Q3,ageunder40,5846884,3249061,2380699,868362,2597823,477240,48712,69809,57297,12512,30305,24961,5344,484374,150887,71636,336197,375868,422869,129925,3482099,3479196,2503415,937859,20148,17774,2904,2364784,34625599
2010:Q4,age70plus,14125664,4020986,3331872,689114,10104677,1645855,404212,1005938,717565,288373,177608,115933,61674,3065807,232965,38662,250255,1790215,1276751,216412,770306,765644,537053,126049,22834,79708,4662,13355357,18563655
2010:Q4,age55to69,32491185,8173191,6708272,1464919,24317994,2462895,876429,1564692,1152983,411709,688485,633722,54763,5403355,483456,863974,2086825,6754575,2823196,310112,3405617,3396286,2572854,529960,75148,218324,9331,29085569,28522414
2010:Q4,age40to54,23013988,7958207,6456978,1501229,15055781,1802906,388638,818448,562728,255721,127456,119659,7796,3478499,441159,634513,1813906,3281647,2018222,250388,5636427,5627500,4405045,1009485,46023,166947,8927,17377561,36165285
2010:Q4,ageunder40,5948048,3205685,2325445,880239,2742364,483119,54163,70273,70273,0,29639,23780,5859,561329,150510,75174,363968,385643,437839,130708,3466685,3463736,2442946,981317,20771,18702,2948,2481364,34642478
2011:Q1,age70plus,14471673,3999192,3300504,698688,10472481,1711616,396913,1003988,737654,266334,200344,140527,59817,3321078,238726,38761,264117,1809295,1269574,218068,794393,789651,550546,124980,20969,93157,4742,13677279,18659735
2011:Q1,age55to69,32972345,8103049,6620414,1482635,24869296,2515861,864321,1543435,1160406,383029,662905,607866,55039,5775510,498635,871164,2164833,6843759,2815228,313646,3419522,3409911,2572539,522087,73044,242240,9611,29552823,28793941
2011:Q1,age40to54,23106804,7790483,6293583,1496900,15316321,1828348,361837,775621,552083,223538,134026,123746,10280,3651234,440682,632392,1893815,3274099,2075106,249161,5588124,5579198,4378153,997284,42573,161188,8926,17518680,36085030
2011:Q1,ageunder40,6054258,3168853,2278814,890040,2885405,525487,51656,68428,68428,0,27268,20802,6466,632272,150465,76075,386533,388311,447472,131437,3445876,3442913,2418888,983958,19651,20415,2963,2608383,34684584
2011:Q2,age70plus,14679977,4047678,3332992,714686,10632300,1767734,395035,1073449,748842,324607,246049,188184,57865,3293840,243817,39264,266172,1826265,1261049,219625,799743,794884,553072,128379,18335,95098,4859,13880235,18759617
2011:Q2,age55to69,33160795,8112383,6615305,1497078,25048412,2553727,864086,1589811,1146438,443373,651897,596857,55039,5770655,513379,884240,2166596,6930647,2806104,317271,3436507,3426575,2580458,534126,67780,244211,9932,29724288,29085844
2011:Q2,age40to54,22998924,7645660,6159151,1486509,15353264,1837248,341177,783421,534231,249190,143318,130720,12598,3634732,439446,633100,1899534,3262053,2131448,247789,5529208,5520256,4331284,996333,36624,156015,8951,17469716,35998114
2011:Q2,ageunder40,6135638,3185347,2274546,910802,2950290,560760,50208,68403,68403,0,28425,21434,6991,640813,150406,77429,394319,390477,456870,132180,3430896,3427915,2395854,994239,17381,20441,2980,2704742,34747433
2011:Q3,age70plus,14216424,4023386,3308152,715235,10193037,1828240,392438,1200502,832065,368438,265273,208359,56915,2660504,245855,37043,239030,1832873,1264738,226540,806728,802395,558843,132733,18308,92512,4333,13409695,18863201
2011:Q3,age55to69,32438130,8114841,6594158,1520683,24323289,2596839,862542,1792847,1305934,486914,629159,573153,56006,4942336,524580,861197,1979799,6990338,2817567,326084,3452952,3443247,2587096,546592,72157,237401,9705,28985178,29394624
2011:Q3,age40to54,22432311,7603792,6116073,1487719,14828519,1849467,320922,831251,568611,262640,148555,134030,14526,3220681,435515,613538,1727282,3233571,2197786,249950,5493777,5485312,4288952,1006391,38990,150979,8464,16938534,35906003
2011:Q3,ageunder40,6013614,3183257,2276265,906992,2830357,599502,48727,52512,52512,0,25974,18413,7561,514541,150043,76007,365123,389694,472958,135275,3431576,3428606,2373502,1016459,18838,19807,2970,2582038,34826537
2011:Q4,age70plus,14604184,4043967,3322201,721766,10560217,1890912,402195,1224574,848225,376349,258693,203313,55380,2863630,255161,38600,255365,1854284,1281032,235771,803907,799666,557362,137657,18414,86232,4241,13800277,18970388
2011:Q4,age55to69,33076472,8116999,6585307,1531693,24959473,2641590,887934,1791856,1299316,492539,593498,537305,56193,5254520,545406,889116,2073203,7095248,2849865,337237,3479048,3469190,2603047,565132,77734,223278,9857,29597424,29716783
2011:Q4,age40to54,22567028,7445981,5971694,1474287,15121046,1861905,312121,803943,551857,252086,149959,133521,16437,3359866,437441,621787,1820045,3226044,2274409,253526,5450538,5442214,4238377,1015354,42342,146142,8324,17116489,35810160
2011:Q4,ageunder40,6153013,3166384,2249476,916908,2986629,640002,49365,52093,52093,0,20395,12381,8015,575234,150528,78495,391872,393252,496018,139374,3436656,3433675,2356154,1038082,20797,18642,2981,2716357,34917410
2012:Q1,age70plus,15193916,4089617,3352641,736976,11104299,1936817,390881,1232877,819182,413695,279690,227657,52032,3308696,255541,42149,279799,1878950,1264804,234097,827770,822917,571785,138077,16696,96359,4854,14366145,19081079
2012:Q1,age55to69,33924655,8114099,6570275,1543824,25810556,2659689,867649,1718371,1189157,529214,573493,519313,54180,5896620,554999,944359,2216906,7211224,2829063,338184,3483216,3472585,2594946,560529,75654,241456,10631,30441439,30048825
2012:Q1,age40to54,22790463,7253181,5793537,1459644,15537283,1848671,286473,766339,506490,259849,155524,137059,18465,3646336,431932,644139,1958637,3222317,2327126,249790,5390440,5381708,4198026,1003867,39093,140722,8732,17400024,35712051
2012:Q1,ageunder40,6346058,3159638,2221167,938471,3186420,667294,46585,61616,61616,0,18761,10563,8198,690887,150013,83018,429033,397723,502694,138797,3408389,3405366,2323203,1042568,19722,19872,3023,2937669,35015568
2012:Q2,age70plus,15225109,4132890,3395065,737825,11092219,1965960,382451,1304676,909512,395164,306753,258088,48665,3158482,248254,40278,275469,1891672,1284645,233580,833866,828384,573570,143056,15591,96168,5482,14391243,19195175
2012:Q2,age55to69,34009939,8202538,6642162,1560376,25807401,2650627,853392,1861491,1353946,507545,558023,506045,51978,5728322,554760,926406,2174810,7292694,2866643,340234,3507349,3495924,2603189,577234,76235,239266,11424,30502591,30387252
2012:Q2,age40to54,22652095,7263221,5810964,1452257,15388874,1810402,264545,770465,536407,234058,161717,141491,20226,3553675,420239,627182,1925180,3200580,2408073,246815,5337749,5328609,4145695,1009079,38140,135695,9140,17314346,35613141
2012:Q2,ageunder40,6400494,3213251,2274745,938506,3187243,681016,44381,43994,43994,0,17972,9660,8312,673508,148642,82002,429887,398657,528468,138715,3402838,3399773,2299377,1061099,19704,19594,3064,2997657,35116523
2012:Q3,age70plus,15737384,4196529,3456220,740308,11540855,2000694,396619,1371520,909284,462236,324407,278628,45779,3393054,251578,41880,290281,1911896,1324572,234355,830563,824997,563554,147077,14511,99855,5566,14906820,19312577
2012:Q3,age55to69,34836346,8341505,6765689,1575816,26494841,2646969,888704,1883136,1307835,575302,538677,488508,50169,6084192,568348,955651,2253569,7396041,2936058,343495,3559735,3547988,2629584,596645,76967,244792,11747,31276610,30728567
2012:Q3,age40to54,22930446,7263868,5820445,1443423,15666579,1777806,261158,768199,510041,258157,166048,144358,21690,3699092,417093,635098,2003662,3189155,2504587,244681,5282083,5272958,4085701,1019300,37317,130640,9125,17648363,35514895
