date,FA216010105.Q,FA216210001.Q,FA216240001.Q,FA216231001.Q,FA216601001.Q,FA216150105.Q,FA216403105.Q,FA216402101.Q,FA216900005.Q,FA216901001.Q,FA216404001.Q,FA216403001.Q,FA216130001.Q,FA216402001.Q,FA216006005.Q,FA216300001.Q,FA215440005.Q,FA216000105.Q,FA215090005.Q,FA215019001.Q,FA215420003.Q,FA215000005.Q,FA214090005.Q,FA213020005.Q,FA213030000.Q,FA213034003.Q,FA212051003.Q,FA214022005.Q,FA213069103.Q,FA213061103.Q,FA213061703.Q,FA213062003.Q,FA213063003.Q,FA214023005.Q,FA213065005.Q,FA213069200.Q,FA213064103.Q,FA213064203.Q,FA213070003.Q,FA213078005.Q,FA213093003.Q,FA214190005.Q,FA213162005.Q,FA213162400.Q,FA213162200.Q,FA213169203.Q,FA213170003.Q,FA223073045.Q,FA217005005.Q
1991:Q3,788298,126105,399442,23731,11832,67028,154122,6038,846671,581839,158628,0,105788,416,-58373,71386,-25689,38702,42685,138102,5849,-101266,86671,4802,-12101,0,3880,87168,5344,65200,14808,-372,2188,446,3368,-2922,268,3056,4280,599,-5727,187937,99469,10221,89248,1592,13768,73108,-3983
1991:Q4,806434,129459,407328,23629,12236,66171,161519,6092,873058,591162,173788,0,107694,414,-66624,72074,-25239,30689,-18596,140206,5841,-164643,80109,5924,-15827,0,11324,43044,6532,14732,20840,-1120,2060,8259,3072,5187,-356,2300,7280,2238,15923,244751,151740,4282,147458,840,13992,78179,49285
1992:Q1,816019,127554,412767,25193,12608,65911,166057,5929,881318,601299,170544,0,109076,399,-65299,72652,-25913,33266,89682,144791,5868,-60977,22299,2749,-10887,0,-10616,54468,6592,105716,-58280,-1372,1812,-3065,-36,-3029,2000,5876,-2820,-251,-15156,83276,-1389,-25036,23647,156,14284,70225,-56416
1992:Q2,832673,136930,418158,24742,12972,64238,169565,6068,901962,612816,178632,0,110122,392,-69289,73681,-27301,31693,56936,141088,5856,-90008,11976,2115,-8597,0,26248,-32376,5532,-114096,73888,-1136,3436,4889,724,4165,1712,5716,5636,445,6188,101984,21847,1696,20151,-200,14324,66013,-25243
1992:Q3,843491,136770,424117,23177,13308,63244,176457,6418,919631,622576,185824,0,110847,384,-76140,74515,-26789,25164,44091,137220,5843,-98972,17094,9607,-391,0,-668,22708,4624,-7852,23520,-996,3412,-10027,-552,-9475,828,4472,3208,-683,-11960,116066,56340,33450,22890,-200,14348,45578,-18927
1992:Q4,851685,139967,425282,24408,13604,62381,179161,6882,925235,628603,184984,0,111271,377,-73550,75521,-27593,29564,45519,135795,5832,-96108,-21185,1073,-12261,0,3468,-12980,3876,-28380,9580,-996,2940,-16813,-312,-16501,-448,2336,6416,220,7804,74923,-10234,-14402,4168,-320,14428,71049,-15955
1993:Q1,853860,136666,427528,24832,13828,61654,181905,7447,936007,635493,188860,0,111282,372,-82147,76750,-26386,20989,11608,136036,5835,-130263,14363,5792,1246,104,11280,25592,3644,71132,-53100,-980,4896,-930,156,-1086,396,4008,-972,-2685,-29468,144625,65518,-6767,72285,-480,14652,64935,9381
1993:Q2,865840,138253,432794,26754,14052,61101,185062,7824,941817,640476,189680,0,111295,366,-75977,77881,-27153,29057,4228,141853,5855,-143480,23714,3418,-936,108,-6456,53204,3900,24720,19564,-1000,6020,-18837,-12020,-6817,1480,6340,2720,-5311,-12016,167195,79981,14832,65149,-548,14992,72770,24829
1993:Q3,883301,143585,439531,25192,14236,60949,191542,8266,958318,646057,200592,0,111309,360,-75017,78700,-29658,33341,6309,142613,5897,-142201,11380,5869,356,208,7024,-2092,3912,-67884,56832,-992,6040,-11048,-4448,-6600,384,4204,3512,-3969,6932,153581,81254,8248,73007,-700,15100,57927,27032
1993:Q4,908250,145762,447217,30847,14400,61105,200557,8362,965567,652176,201708,0,111329,354,-57317,79712,-29643,52038,73002,144309,5957,-77264,20232,-6859,-9630,212,32036,-14688,3648,-1540,-21436,-1024,5664,-6189,-4372,-1817,1152,5916,9144,1119,8020,97496,7875,-9145,17020,-1120,15292,75449,-20964
1994:Q1,912952,146926,456000,27106,14568,61803,198487,8062,979472,664195,203584,0,111342,351,-66520,80970,-28681,43131,58521,142108,6037,-89624,-6822,11783,193,212,-20972,-8892,3924,9764,-27072,-996,5488,-11422,-1604,-9818,3140,10848,-1144,1396,8036,82802,-20293,2590,-22883,-16,15468,87643,-15390
1994:Q2,923837,141918,465752,28721,14604,62784,201765,8293,990215,673853,203916,0,112102,344,-66378,82037,-29073,44732,133473,146165,6136,-18828,9487,-2845,3057,420,-9880,12612,4800,-15932,19040,-868,5572,-19323,812,-20135,2012,8968,7220,-819,8064,28314,-73581,-8798,-64782,344,15776,85775,-88741
1994:Q3,944508,151161,470023,31401,14528,63802,204859,8734,1001913,684293,203656,0,113627,337,-57405,83408,-30307,56310,48721,152622,6257,-110158,11413,-3781,4845,420,-29240,27104,5972,-30104,46424,-772,5584,-10681,5724,-16405,-580,3808,4472,277,14768,121570,-8124,9697,-17821,1772,16276,111646,7589
1994:Q4,958015,151957,473271,32653,14360,65300,211099,9375,1024662,692772,215672,0,115890,328,-66647,84674,-31631,49658,209162,154355,6399,48408,536,2466,3032,424,1804,-72704,3460,-92696,11632,-708,5608,-14882,6080,-20962,1752,9688,11220,4219,53516,-47873,-81759,-12201,-69558,-516,16528,17874,-159504
1995:Q1,973964,156933,478751,32540,13992,66912,214475,10361,1041271,701686,220360,0,118909,316,-67307,86215,-32785,51693,135968,156845,6560,-27437,-11474,1902,10576,280,-35300,52788,7056,-38796,78440,-640,6728,-30564,5544,-36108,-2220,-588,88,3387,-11824,15963,-62415,12133,-74548,436,16856,61086,-84275
1995:Q2,969132,152431,477867,31287,13748,68280,214391,11128,1052421,710589,220696,0,120826,310,-83289,87552,-33075,37338,103645,161293,6629,-64277,-15626,2005,4012,780,-33968,-142248,8972,-139356,-20556,-488,9180,-11829,5648,-17477,-1644,-2128,5184,-1831,166040,48650,-58772,-883,-57888,-148,17248,90322,-66307
1995:Q3,987224,160667,483512,31887,13468,69680,216155,11855,1058967,716309,220712,0,121639,307,-71743,88750,-31540,48547,127654,160014,6609,-38969,13656,623,7718,172,19044,-82052,35356,-6080,-113244,-4464,6380,-19816,716,-20532,30876,-7668,8292,-865,57332,52625,-57152,-4864,-52289,2356,17300,90121,-79107
1995:Q4,991912,162407,489268,30909,13192,70888,212760,12488,1052925,722496,208776,0,121346,307,-61013,89983,-32000,60970,117999,161764,6498,-50263,-26892,-1231,12178,500,40852,-87100,18256,-21376,-82688,-8364,7072,-34647,3876,-38523,22524,-3200,10700,2824,9708,23371,-65273,-1466,-63807,-2092,17484,73252,-57029
1996:Q1,1011898,165341,497773,31931,13012,71843,218912,13086,1068893,730395,218248,0,119944,306,-56995,91113,-34499,68617,59568,161071,6294,-107797,-2611,-3024,12948,204,80928,25124,9832,7660,-3324,-4276,15232,-30747,2280,-33027,11876,-3976,272,3235,-99452,105186,-21950,4671,-26621,532,17620,108984,9049
1996:Q2,1032977,165925,506506,33527,12660,72918,228000,13441,1091357,739685,232192,0,119162,318,-58380,91919,-33428,66967,99562,165835,6104,-72377,24257,-1545,7856,-28,33148,38900,35064,-7016,-4872,2980,12744,-1504,2144,-3648,18796,7944,8848,638,-88796,96634,-16110,8490,-24600,2236,18000,92508,-32595
1996:Q3,1038766,169323,510053,33284,12280,74183,226191,13452,1091084,746933,224832,0,118982,337,-52318,93030,-32819,73531,130345,172045,5924,-47624,42429,-2104,7399,64,1576,-93740,14908,-70240,-47020,-944,9556,10013,4364,5649,14928,2024,780,1776,99712,90053,-36579,8506,-45085,1012,18360,107260,-56814
1996:Q4,1049398,174106,517264,33350,11860,75178,224443,13197,1098628,757103,221748,0,119414,363,-49230,94052,-34614,79436,132154,181686,5758,-55290,52793,-2479,5509,252,15044,-107752,22712,-49628,-87176,332,6008,25441,7176,18265,13516,-8068,12468,3698,95164,108082,11838,3340,8498,-23152,18976,100420,-52718
1997:Q1,1065187,177785,523750,33109,11288,76312,230395,12548,1113398,766487,226044,0,120460,407,-48211,95320,-34495,81604,163800,178793,5603,-20596,94209,4092,7494,388,16296,-65900,23300,-49600,-29172,-832,-9596,14409,3112,11297,10572,-2156,-100,4894,104220,114806,-363,-191,-172,21564,19072,74533,-82196
1997:Q2,1072419,176937,530683,33558,10908,77497,231009,11827,1118787,774064,223720,0,120572,431,-46368,96737,-35320,85689,149966,181297,5637,-36968,79157,3844,2381,216,-9072,36708,6864,-32152,51444,448,10104,7268,4456,2812,10476,-33564,5796,2357,52748,116125,31176,2906,28271,-896,19268,66577,-64277
1997:Q3,1095107,184074,536631,35546,10640,78365,238685,11166,1132945,784688,228036,0,119773,448,-37838,97779,-35599,95540,126567,184489,5861,-63783,97960,5542,11090,376,13424,-78116,17188,-48588,-45696,-2176,1156,31191,4120,27071,19460,-26268,8008,3122,110132,161743,71172,21011,50161,2084,19592,68895,-31027
1997:Q4,1112201,189200,544045,34368,10456,79311,244341,10480,1149529,798599,232432,0,118040,458,-37328,99233,-35470,97375,101367,186959,6276,-91868,115602,-4546,2755,316,-4680,4044,11424,-32612,21432,-396,4196,54500,4440,50060,29160,-10900,11668,6605,26680,207469,80482,9530,70953,-2192,19996,109183,-3992
1998:Q1,1125798,195559,549571,34686,10480,79984,246639,8879,1157026,809049,232144,0,115379,454,-31228,100179,-33960,102911,219736,186816,6879,26041,204474,302,21344,308,35184,-60992,21472,-65900,-21080,-1624,6140,63357,4280,59077,8780,-26076,4816,6407,151044,178433,62547,-1697,64244,-60,20156,95790,-116825
1998:Q2,1137034,201443,555409,34544,10460,80675,245298,9205,1171762,822348,235316,0,113648,450,-34728,101224,-34447,100943,146420,194278,7403,-55261,155502,5277,8398,880,-23188,119900,-5164,19092,91556,-2008,16424,56715,5076,51639,21000,8080,1720,-4007,-39272,210764,71030,-11860,82889,432,20716,118586,-45477
1998:Q3,1151909,201596,561565,35679,10336,81283,251972,9478,1184041,836822,233928,0,112847,444,-32132,102835,-36439,107142,188884,201811,7848,-20775,180464,-972,10291,628,-6928,70408,12260,16580,33436,180,7952,50014,-276,50290,7668,-9628,4012,10427,44544,201239,62153,-12446,74598,1056,21272,116758,-81742
1998:Q4,1181227,206288,568552,34827,10128,81628,270073,9731,1206024,850856,241728,0,113004,436,-24797,104408,-38814,118425,83480,202394,8214,-127128,57588,-1578,17475,9360,28744,169984,32816,43656,69884,928,22700,33126,29292,3834,-60784,-21568,17492,7077,-141740,184716,70987,931,70056,-916,21536,93109,34945
1999:Q1,1193549,208166,576241,36254,9876,82276,270771,9965,1229525,867226,247840,0,114040,419,-35976,105860,-35630,105514,127879,206771,8502,-87394,119669,838,12924,388,-2060,95404,17264,22968,43416,324,11432,12461,4620,7841,-13424,-5332,8356,3114,7000,207063,62228,-466,62694,0,22032,122803,-22365
1999:Q2,1202673,209398,585429,35462,9700,83425,269318,9941,1247556,886523,246376,0,114238,419,-44883,107730,-40182,103029,107527,208989,8668,-110130,64198,1681,13025,304,-5772,88924,15848,21088,41352,256,10380,11613,1808,9805,-31896,-11700,6368,21379,-29728,174327,20665,1541,19125,328,22500,130834,-4498
1999:Q3,1234207,216423,595236,35583,9664,85555,282088,9658,1274559,905564,255028,0,113538,429,-40352,109313,-42270,111231,148615,214262,8711,-74358,134648,7284,15892,300,-6484,90532,16096,21416,42240,260,10520,-3455,1456,-4911,24308,7600,6360,2239,-9928,209006,55364,7296,48068,-144,23048,130738,-37384
1999:Q4,1258067,223960,603704,35885,9768,88394,287414,8942,1295478,922938,260152,0,111939,449,-37411,111388,-42018,115995,131563,224458,8632,-101527,68334,2849,12918,624,4172,130664,24092,32048,57844,520,16160,-99,10876,-10975,-65516,-23132,13664,12941,-20752,169861,17283,1882,15401,-6700,23800,135478,-15568
2000:Q1,1280634,232154,612427,37188,10024,91757,289133,7951,1308322,938265,260084,0,109490,483,-27688,113373,-43228,128913,178089,232262,8429,-62602,97352,1452,12276,332,-7048,98860,17580,23388,46116,284,11492,-10282,1604,-11886,-16728,-6488,6968,25574,-7564,159954,18837,12259,6578,148,24500,116469,-49176
2000:Q2,1303304,243310,618935,36549,10440,93881,293414,6775,1331564,952508,269400,0,109140,516,-28260,115776,-43555,131071,222528,228838,8413,-14723,71672,974,10500,176,-12656,82188,14184,18872,39912,160,9060,-14205,-3084,-11121,11804,3140,3460,10080,-23788,86395,-26673,4733,-31406,236,24608,88224,-91457
2000:Q3,1311730,236592,623720,33479,11028,94568,306770,5573,1357308,968673,277172,0,110912,551,-45578,117728,-43196,115346,322668,229855,8582,84231,93362,1668,21923,316,-8788,100276,17724,23588,47152,272,11540,-14688,572,-15260,-3988,-2220,6560,-10001,2304,9131,42226,-13917,56143,936,25016,-59047,-207322
2000:Q4,1318269,234779,630134,33708,11796,94157,309452,4243,1382641,988182,279080,0,114793,586,-64372,119497,-46777,101902,30214,234891,8936,-213613,40678,-658,-2603,144,-14292,81552,13964,18580,39996,144,8868,-24709,-4176,-20533,32776,10004,2712,16664,-60912,254291,31626,2353,29273,196,25672,196797,71688
2001:Q1,1350455,250917,637109,30114,12688,92916,323936,2775,1431089,1011709,290440,0,120896,8044,-80634,121248,-47978,88592,168608,241267,9476,-82135,149249,-4973,5483,224,-12672,91148,15820,21044,43944,192,10148,13041,-2532,15573,40544,12464,4408,-3703,3284,231384,126338,31129,95209,296,26436,78314,-80016
2001:Q2,1367367,259897,637807,30385,13460,90669,333339,1810,1474849,1026048,308048,0,126372,14381,-107482,122650,-50762,65930,239255,255453,9950,-26148,136158,15624,22265,492,-5292,129740,23324,31028,59608,416,15364,-947,4676,-5623,-27928,-10164,10532,-6164,8000,162306,75023,23062,51962,120,27248,59915,-173325
2001:Q3,1341854,231913,641699,28312,14076,88337,330934,6583,1471829,1039884,295784,0,131327,4834,-129975,123991,-57360,51376,121726,239077,10354,-127705,80244,7710,12174,0,-19848,64344,10472,13936,33532,24,6380,-27027,-8864,-18163,48112,14636,-644,10335,-29548,207949,90355,33989,56366,-316,26716,91194,-70350
2001:Q4,1353562,229346,653012,26601,14540,85447,344344,272,1514622,1049488,326008,0,135773,3353,-161060,125525,-50784,15249,-62088,256362,10692,-329142,44040,3606,8962,456,-7468,130556,23332,31044,60480,392,15308,-7591,3316,-10907,-45380,-15728,9684,11615,-44672,373181,129715,7211,122504,300,27416,215750,77337
2002:Q1,1365993,227360,659349,28300,14904,82368,353215,497,1532342,1064881,325959,0,139672,1830,-166349,127090,-58257,18998,86374,261097,10964,-185687,8383,5409,3692,108,-17464,81952,13836,18408,40908,108,8692,-29247,-6220,-23027,-11536,-4808,1840,524,-22088,194069,102914,16863,86052,1080,27924,62151,-67376
2002:Q2,1367757,214335,663978,30157,15376,79763,363222,926,1553559,1081202,326024,0,145746,587,-185802,128723,-52884,-4195,-23641,258522,11167,-293330,87014,16699,21353,96,-17952,81072,13648,18156,40620,104,8544,-11823,-6576,-5247,34504,9764,1516,-5026,-43188,380344,140086,31546,108540,340,28108,211810,19446
2002:Q3,1398762,218823,680467,31466,16072,77567,373307,1060,1582503,1092116,334717,0,153991,1679,-183741,130149,-48609,-4983,392448,260788,11300,120360,106913,10808,5241,-8,-20668,65508,10636,14152,34244,16,6460,8302,-9324,17626,45804,13160,-776,1034,-21492,-13447,147441,29306,118136,692,28348,-189928,-397431
2002:Q4,1412125,218861,689031,33533,16952,75396,377788,564,1610675,1101295,345405,0,164401,-426,-198550,131414,-51828,-15308,-377093,265692,11365,-654150,105990,-6352,4770,372,-11996,124688,21976,29236,58880,324,14272,39253,4,39249,-29140,-10288,7704,9584,-22604,760139,185234,23169,162065,412,28652,545841,361785
2003:Q1,1422540,217856,698517,34516,18040,73694,380281,-364,1636050,1112022,346966,0,176975,87,-213510,133034,-49890,-30586,369661,267263,11373,91025,2525,-1684,33816,-12,-248,-1724,-328,-440,-716,-12,-228,-28641,-272,-28369,10924,3340,-304,1687,-14628,-88500,107815,16162,91653,208,28928,-225451,-400247
2003:Q2,1445532,207890,709948,31731,19212,72319,405497,-1065,1642363,1108932,348328,0,184757,346,-196831,134215,-55180,-7436,-890461,263890,11394,-1165745,-55677,16958,19416,652,4156,-8528,4864,-896,-2064,-128,-10304,-47806,2316,-50122,-19400,-2800,-5656,-2832,-9836,1110068,176299,17602,158697,-108,28412,905465,883025
2003:Q3,1495345,234166,723411,33559,20524,71815,413704,-1834,1663239,1114654,361831,0,187754,-1000,-167894,135479,-52683,20268,188886,272521,11434,-95069,215002,15668,6974,768,7680,125424,-14964,53380,65432,1372,20204,58230,9024,49206,-5832,216,-3168,5902,3140,310071,94779,6719,88061,344,28796,186152,-168618
2003:Q4,1517443,239717,729760,36181,21952,72041,420570,-2778,1667327,1123480,356971,0,185972,904,-149884,136806,-51562,38484,170129,272559,11492,-113922,315252,210,17626,1704,28332,247276,76,88808,119740,1700,36952,21630,9184,12446,-22500,-1884,1280,6082,15496,429174,102934,1017,101917,-132,28896,297476,-131645
2004:Q1,1538746,239025,753180,37828,23412,72678,416236,-3613,1697329,1141549,376008,0,179401,371,-158583,138549,-53508,33474,170961,273244,11614,-113897,300264,4230,41818,1288,22776,154052,19580,47884,66400,1608,18580,30622,9332,21290,7792,4044,12104,9574,11964,414161,165245,17515,147730,276,29296,219344,-137487
2004:Q2,1557229,234349,765123,40794,24524,74186,422790,-4537,1721430,1159083,387105,0,174873,369,-164201,141790,-49994,27583,161584,277038,11555,-127009,-86521,-6926,-3478,-208,-32876,-18520,-10904,6412,-15560,568,964,12122,9484,2638,-25904,-5060,2944,12737,-21352,40487,228051,43896,184156,236,29736,-217536,-134001
2004:Q3,1582702,247705,775416,43889,25212,76243,419508,-5271,1734255,1175769,385749,0,172370,367,-151553,146200,-38234,32881,2809,278093,11314,-286598,492731,6012,13051,2700,50648,287864,4268,98116,142000,2368,41112,21399,9640,11759,43736,14168,8960,15901,28292,779329,195715,43984,151731,220,30076,553318,30072
2004:Q4,1634861,261824,797619,44320,25468,79579,431698,-5647,1759737,1196462,391010,0,171897,368,-124876,150387,-50542,76053,51091,282763,10897,-242569,-432226,-20568,-2827,-1500,-60428,-250248,46796,-85528,-161300,-1904,-48312,20070,9796,10274,-80564,-22200,9856,13684,-37500,-189657,140813,-16494,157308,540,30728,-361738,24962
2005:Q1,1677924,269376,817860,55301,25348,81761,433371,-5093,1782113,1209130,399136,0,173477,370,-104189,152477,-55478,103766,137826,285182,10309,-157665,150173,45211,4583,564,-14956,31312,22204,8672,-3736,476,3696,65878,-3972,69850,-300,648,14988,12746,-10500,307839,203991,1577,202413,316,31056,72476,-34060
2005:Q2,1701632,270444,835887,52976,24988,85374,437146,-5183,1809180,1223227,410017,0,175565,371,-107548,155986,-56644,105082,163163,289740,9956,-136533,470681,12180,21833,2116,34672,231856,31940,66088,95960,2368,35500,88764,-3936,92700,17820,8072,17840,17068,18460,607214,176411,-6397,182809,456,31516,398831,-58081
2005:Q3,1725227,275953,851755,53306,24436,89548,435848,-5619,1833199,1245497,409140,0,178190,372,-107972,160099,-58423,110550,312515,292548,9831,10136,739286,-18586,19803,3384,53712,480672,33548,158796,219444,3892,64992,98286,-3924,102210,24172,10028,21400,17207,29208,729150,168217,-3963,172180,964,32156,527813,-201965
2005:Q4,1761725,285185,866604,58189,23688,94183,439890,-6014,1856749,1267160,407879,0,181337,373,-95024,162983,-31358,99317,234623,297622,9928,-72927,134495,-2584,4400,-1900,-3380,96340,44288,22132,21688,1084,7148,30912,-3888,34800,-9032,-700,15520,8979,-4060,207422,107825,2015,105810,768,32948,65881,-135306
2006:Q1,1788059,294934,882724,59648,22765,99611,434923,-6546,1854929,1275540,394020,0,184996,373,-66870,164924,-58815,156869,240192,307479,10552,-77839,-221789,11422,19455,880,-44672,-129888,30056,-41136,-96184,-984,-21640,-3576,15436,-19012,-51200,-15512,4504,14490,-27692,-143950,4258,4330,-72,296,33504,-182008,-83323
2006:Q2,1818306,310082,892187,60316,21869,104672,437149,-7969,1885100,1297624,399176,0,187927,373,-66794,169332,-58460,160998,279549,315778,10818,-47047,382479,5330,40642,1748,13516,221352,35728,68628,83004,2244,31748,30043,15848,14195,19124,8352,14988,21735,5648,429526,148326,7391,140934,912,34256,246032,-118551
2006:Q3,1828258,297737,903874,61764,21004,109089,444199,-9409,1923026,1318137,414373,0,190143,373,-94768,172530,-57392,135154,122271,316696,11351,-205776,365270,2707,28500,2472,30016,218472,54108,61764,79588,2236,20776,41446,16264,25182,5728,5568,5500,10050,14812,571046,151237,-25158,176394,580,34552,384677,12883
2006:Q4,1822982,301711,912383,55240,20175,113438,431621,-11586,1938372,1338322,408115,0,191561,374,-115390,177368,-56975,118953,159128,321053,12151,-174076,399893,-8747,14459,3244,13788,300968,50056,65360,159052,2132,24368,84555,16680,67875,-17600,-2280,10832,-4762,5436,573969,160324,-20132,180456,592,34804,378249,-40175
2007:Q1,1890211,320543,931937,59196,19428,117072,455875,-13840,2002398,1368112,440104,0,192303,1879,-112187,182563,-56291,126667,190872,332834,13217,-155179,515849,4550,13069,3480,34128,306648,26632,104780,127588,3628,44020,100988,9472,91516,20400,9440,5796,749,16600,671027,229648,15047,214601,848,35876,404655,-64205
2007:Q2,1910531,332001,939352,59436,18874,118818,457736,-15686,2015315,1388508,423657,0,192490,10660,-104784,185852,-61549,142617,186669,338997,13907,-166235,-118792,-18360,50568,3984,-45684,-117164,57424,-53464,-94712,-864,-25548,81193,9640,71553,-56696,-18124,11224,18095,-27828,47443,227856,30741,197115,704,36588,-217705,-44052
2007:Q3,1896092,319593,940422,56296,18549,119171,459280,-17219,2036596,1405791,429941,0,192114,8750,-140504,189011,-61021,109528,156537,344089,14220,-201772,427322,7573,42690,8476,53148,227168,-129796,121324,167424,4780,63436,15878,9984,5894,33712,14320,3100,-5427,26684,629094,132050,5188,126862,612,36992,459440,-47009
2007:Q4,1904613,314216,957107,56588,18465,116819,459857,-18439,2068534,1427767,442278,0,191249,7240,-163921,192586,-60168,88833,102509,352027,14158,-263676,39105,6424,38897,7836,3356,-31536,-33804,-3632,-8288,4600,9588,-16144,10380,-26524,19944,9500,11224,-9485,-912,302781,109214,16924,92289,500,37672,155395,-13676
2008:Q1,1916660,333398,952519,50204,18569,112644,468533,-19207,2086054,1445915,446324,0,189832,3983,-169394,195962,-62208,88776,99892,352541,13719,-266368,-145574,-990,-12242,10288,-17264,-133064,-192,-60172,-74456,1160,596,-21259,8648,-29907,34440,12576,-9124,3206,-12140,120794,93249,11694,81555,440,37804,-10699,-11116
2008:Q2,1954741,361122,959407,51620,18676,107928,475429,-19441,2122497,1468626,455994,0,194930,2947,-167756,198949,-64390,95583,94407,356376,13367,-275336,-132700,929,35043,1644,-31816,-56124,-16944,6828,-33004,-708,-12296,-37740,9332,-47072,-12636,-4092,-12928,4868,-19848,142636,75575,13633,61942,816,38508,27737,1176
2008:Q3,1917371,323826,964772,52840,18744,103294,473369,-19474,2166001,1497423,460018,0,206409,2151,-248630,202634,-62277,16281,-150305,361372,13101,-524778,-219655,13108,4639,4116,-26792,-192452,-99228,-52992,-74048,2256,31560,-26797,9444,-36241,20868,15756,-18860,3719,-16960,305123,22937,-27611,50548,1100,39408,241678,166586
2008:Q4,1867596,305131,946311,35072,18771,98383,483106,-19178,2170063,1480712,462102,0,224454,2795,-302467,207098,-63353,-32016,-225891,361334,12921,-600146,-336831,20438,49000,13120,-33048,-396720,25000,-167040,-218320,-460,-35900,-52351,10108,-62459,73076,25660,-21840,5907,-20072,263314,-31857,21377,-53233,984,38344,255843,193875
2009:Q1,1872392,281132,929232,43742,18775,92576,524916,-17981,2204432,1473276,480171,0,248985,2000,-332040,209304,-63185,-59551,-235921,363541,12827,-612289,-297769,2754,41057,-2604,-41140,-248440,-90636,-30728,-92184,-3408,-31484,-11574,24796,-36370,14696,1168,-22748,-6891,-24048,314520,141231,1073,140158,600,38340,134349,176370
2009:Q2,1914766,275593,923045,49624,18685,87823,576819,-16823,2250726,1491582,491959,0,265980,1205,-335960,209023,-64261,-62676,-223089,365382,12712,-601183,583798,98503,7931,-5956,53872,441684,-74984,250180,249516,5316,11656,-4652,26688,-31340,-18784,-1992,-5076,-7120,25388,1184981,168258,18767,149491,776,38912,977035,160413
2009:Q3,1925839,293306,937377,41279,18522,84741,567093,-16479,2282601,1503429,502420,0,275543,1209,-356762,208653,-71605,-76504,-21145,360376,12576,-394097,105343,-41715,3600,-7364,29412,184516,-56700,110096,131536,352,-768,-13280,28360,-41640,-40704,-11104,-1844,-8438,12264,499440,98534,12467,86067,724,39100,361082,-55359
2009:Q4,1945315,293274,952081,43391,18290,82615,572451,-16787,2289733,1512777,498167,0,277575,1214,-344418,209528,-72975,-61915,-6826,351851,12418,-371095,11208,17254,-9237,-4616,-10784,59524,-15664,50644,23056,1924,-436,-1442,29928,-31370,-29016,-5916,10056,-6147,-8468,382303,157573,-655,158228,1180,39016,184534,-55089
2010:Q1,1961810,288421,951591,45061,17951,81731,594808,-17753,2296730,1514311,508711,0,272090,1618,-334920,210991,-69200,-54729,7075,341149,12238,-346312,123474,5742,19135,-1216,7048,98968,-28884,62080,52372,2328,11072,-879,19820,-20699,-17528,-528,13160,-936,508,469786,92256,3085,89170,4788,38492,334250,-61804
2010:Q2,1959105,278022,965747,43431,17728,80824,591503,-18150,2294304,1511318,513010,0,267857,2119,-335199,212717,-78531,-43951,11401,349400,12073,-350072,-296951,4796,-24571,1600,-25892,-283432,-27068,-103072,-116652,-1300,-35340,-5580,20168,-25748,30408,9388,14120,-1801,-15988,53121,25246,-12410,37655,-356,38456,-10225,-55352
2010:Q3,2010345,297828,970137,45450,17658,80222,616960,-17910,2302050,1502405,533207,0,264862,1576,-291705,214172,-79959,2426,-19843,351552,11922,-383317,265019,7515,-3047,5160,26064,236344,13240,91220,107092,2364,22428,4281,20488,-16207,-24300,-4800,9604,-1503,9700,648336,49370,-22399,71769,1468,38200,559298,22269
2010:Q4,2035339,311933,977700,50434,17730,80252,614212,-16922,2309328,1504523,540777,0,263077,951,-273989,215771,-79892,21674,2567,346916,11786,-356135,217763,6723,6614,5740,1388,238608,4892,114468,75664,5152,38432,-1802,20384,-22186,-44848,-6804,14928,-140,-2644,573898,182057,28664,153393,3140,38132,350569,19107
2011:Q1,2035439,315181,986798,48412,17900,79780,602679,-15311,2316426,1508654,544442,0,262476,854,-280987,217868,-75453,12334,-27829,341140,11665,-380634,-140578,17825,8462,-1008,-24804,-55584,40880,-20620,-59164,-480,-16200,-28715,14196,-42911,-41872,-12976,12084,1305,-15296,240057,-94104,-7857,-86247,4508,38164,291489,40163
2011:Q2,2056441,319400,996422,49753,17952,79648,607104,-13838,2315223,1516539,534677,0,263568,439,-258782,220735,-74210,36163,-31060,338996,11532,-381588,-243491,24157,23753,8,-21536,-194564,-25432,-59832,-83096,-2840,-23364,-55061,14728,-69789,-12752,-4260,9920,395,-13552,138097,-102626,-38344,-64282,14300,38320,188103,67223
2011:Q3,2006140,327201,994515,46411,17886,79414,553110,-12397,2295735,1508296,520706,0,266290,443,-289595,223787,-71050,5242,-45193,339975,11387,-396555,-187082,6787,5355,-544,-7132,-252064,-32944,-114256,-98364,-600,-5900,-26009,5208,-31217,56452,21780,288,-579,8584,209473,-2716,-1045,-1671,16512,38240,157437,50435
2011:Q4,2010658,329936,1002668,48964,17682,79318,542962,-10872,2289455,1495365,522914,0,270729,447,-278797,226477,-75689,23369,-14392,343700,11231,-369323,282607,19166,34622,3124,25796,212840,-11076,94672,81800,4632,42812,-14224,5340,-19564,-24940,356,-176,674,25368,651930,41471,4706,36765,-8196,38320,580335,37761
